# XafsM2 MCA Data
# 13/03/25 17:28:43
# Channel Status Length RealTime LiveTime ICR
# 0	2	2048	1.003	0.786853	788.4
# 1	2	2048	1.00587	0.887429	884.1
# 2	2	2048	1.00093	0.90409	23.1
# 3	2	2048	1.00345	0.868486	571.8
# 4	2	2048	1.00876	0.977236	793.4
# 5	2	2048	1.00893	0.902488	152.8
# 6	2	2048	1.00317	0.778209	909
# 7	2	2048	1.0091	0.904154	818.3
# 8	2	2048	1.0061	0.831039	413.4
# 9	2	2048	1.00369	0.93845	846.6
# 10	2	2048	1.00444	0.83695	305.2
# 11	2	2048	1.00777	0.771196	928.8
# 12	2	2048	1.00248	0.752862	255.1
# 13	2	2048	1.00301	0.9496	880.2
# 14	2	2048	1.00211	0.781646	313.9
# 15	2	2048	1.00918	0.885808	29.8
# 16	2	2048	1.0061	0.970132	59.2
# 17	2	2048	1.00392	0.92963	85.7
# 18	2	2048	1.00822	0.77885	524.4
526	5.19336	22	5.28953	4	5.16445	88	5.22095	37	5.21429	227	5.20863	1022	5.22239	509	5.21628	149	5.22326	53	5.21291	65	5.2469	45	5.21095	68	5.23127	99	5.24475	48	5.22007	94	5.33921	97	5.13082	11	5.19565	49	5.03705	77
527	5.20348	53	5.29987	91	5.17446	72	5.23114	40	5.22449	222	5.21873	1057	5.23264	502	5.22642	132	5.23341	58	5.22313	83	5.25701	44	5.22107	95	5.2414	94	5.25492	99	5.23023	49	5.34967	52	5.14082	7	5.20585	21	5.04696	28
528	5.21361	31	5.31021	55	5.18448	53	5.24132	73	5.23468	209	5.22882	1077	5.2429	521	5.23656	110	5.24356	21	5.23335	25	5.26712	35	5.23119	83	5.25153	72	5.26508	39	5.24039	61	5.36014	52	5.15083	54	5.21604	59	5.05687	6
529	5.22373	100	5.32055	37	5.1945	53	5.25151	64	5.24488	236	5.23891	979	5.25315	624	5.2467	136	5.25371	98	5.24356	8	5.27724	24	5.24131	87	5.26166	38	5.27525	11	5.25055	20	5.37061	16	5.16083	80	5.22623	66	5.06678	29
530	5.23385	79	5.33089	74	5.20451	24	5.26169	52	5.25508	213	5.24901	988	5.26341	560	5.25684	79	5.26386	47	5.25378	9	5.28735	76	5.25143	47	5.27179	24	5.28541	41	5.26071	35	5.38107	92	5.17083	55	5.23643	89	5.07668	66
531	5.24397	46	5.34123	81	5.21453	84	5.27188	102	5.26528	176	5.2591	963	5.27366	597	5.26698	152	5.27401	72	5.264	61	5.29746	95	5.26155	55	5.28192	13	5.29558	44	5.27088	69	5.39154	94	5.18084	76	5.24662	14	5.08659	0
532	5.25409	25	5.35158	46	5.22454	23	5.28206	38	5.27548	195	5.26919	1068	5.28392	538	5.27712	147	5.28416	58	5.27422	16	5.30757	78	5.27167	69	5.29205	69	5.30574	69	5.28104	70	5.402	85	5.19084	91	5.25682	52	5.0965	83
533	5.26421	78	5.36192	98	5.23456	94	5.29225	74	5.28568	173	5.27928	1052	5.29417	575	5.28726	162	5.29431	17	5.28443	0	5.31768	44	5.28179	80	5.30218	84	5.31591	46	5.2912	87	5.41247	77	5.20084	32	5.26701	39	5.1064	3
534	5.27434	21	5.37226	85	5.24458	4	5.30244	14	5.29587	193	5.28938	959	5.30442	623	5.2974	129	5.30446	75	5.29465	58	5.32779	65	5.2919	94	5.31231	18	5.32607	66	5.30136	77	5.42294	13	5.21085	41	5.2772	1	5.11631	59
535	5.28446	98	5.3826	97	5.25459	49	5.31262	38	5.30607	215	5.29947	1040	5.31468	594	5.30754	98	5.31461	66	5.30487	80	5.3379	66	5.30202	5	5.32244	53	5.33624	88	5.31152	27	5.4334	85	5.22085	39	5.2874	12	5.12622	19
536	5.29458	22	5.39294	93	5.26461	40	5.32281	38	5.31627	152	5.30956	967	5.32493	623	5.31768	97	5.32476	43	5.31509	75	5.34802	44	5.31214	53	5.33257	20	5.34641	19	5.32168	50	5.44387	72	5.23085	8	5.29759	81	5.13613	71
537	5.3047	82	5.40328	78	5.27462	48	5.33299	82	5.32647	214	5.31966	978	5.33519	653	5.32782	171	5.33491	62	5.3253	43	5.35813	86	5.32226	67	5.3427	8	5.35657	41	5.33185	8	5.45433	17	5.24086	37	5.30778	51	5.14603	85
538	5.31482	90	5.41362	79	5.28464	101	5.34318	79	5.33667	180	5.32975	950	5.34544	641	5.33796	159	5.34506	14	5.33552	94	5.36824	60	5.33238	72	5.35283	8	5.36674	26	5.34201	94	5.4648	77	5.25086	64	5.31798	74	5.15594	19
539	5.32494	89	5.42396	75	5.29466	84	5.35336	61	5.34686	166	5.33984	985	5.3557	643	5.3481	102	5.35521	24	5.34574	21	5.37835	90	5.3425	15	5.36296	18	5.3769	86	5.35217	7	5.47527	45	5.26087	7	5.32817	89	5.16585	19
540	5.33507	0	5.4343	22	5.30467	55	5.36355	51	5.35706	180	5.34994	944	5.36595	661	5.35823	103	5.36536	82	5.35596	51	5.38846	95	5.35262	13	5.37309	19	5.38707	11	5.36233	78	5.48573	25	5.27087	6	5.33836	11	5.17576	82
541	5.34519	90	5.44464	77	5.31469	49	5.37374	51	5.36726	174	5.36003	980	5.37621	655	5.36837	181	5.37551	89	5.36617	20	5.39857	89	5.36274	3	5.38322	27	5.39723	51	5.37249	33	5.4962	16	5.28087	81	5.34856	30	5.18566	18
542	5.35531	53	5.45499	6	5.3247	55	5.38392	71	5.37746	136	5.37012	986	5.38646	680	5.37851	189	5.38566	32	5.37639	70	5.40868	63	5.37285	91	5.39335	9	5.4074	96	5.38265	67	5.50666	3	5.29088	52	5.35875	6	5.19557	88
543	5.36543	32	5.46533	22	5.33472	41	5.39411	46	5.38766	192	5.38022	957	5.39671	711	5.38865	202	5.39581	50	5.38661	46	5.4188	5	5.38297	34	5.40348	11	5.41756	16	5.39282	42	5.51713	14	5.30088	97	5.36894	84	5.20548	39
544	5.37555	92	5.47567	3	5.34474	40	5.40429	66	5.39786	171	5.39031	910	5.40697	726	5.39879	149	5.40596	29	5.39683	51	5.42891	55	5.39309	33	5.41361	52	5.42773	33	5.40298	11	5.5276	99	5.31088	27	5.37914	87	5.21539	6
545	5.38567	17	5.48601	13	5.35475	49	5.41448	7	5.40805	173	5.4004	906	5.41722	689	5.40893	179	5.41611	48	5.40704	1	5.43902	94	5.40321	87	5.42374	54	5.43789	73	5.41314	87	5.53806	75	5.32089	28	5.38933	6	5.22529	42
546	5.3958	2	5.49635	37	5.36477	41	5.42466	85	5.41825	134	5.4105	901	5.42748	748	5.41907	147	5.42626	74	5.41726	28	5.44913	57	5.41333	40	5.43387	91	5.44806	43	5.4233	38	5.54853	69	5.33089	13	5.39952	28	5.2352	61
547	5.40592	100	5.50669	55	5.37478	83	5.43485	102	5.42845	152	5.42059	929	5.43773	715	5.42921	213	5.43641	24	5.42748	47	5.45924	23	5.42345	19	5.444	33	5.45822	18	5.43346	97	5.55899	54	5.34089	29	5.40972	20	5.24511	40
548	5.41604	90	5.51703	18	5.3848	73	5.44504	75	5.43865	131	5.43068	884	5.44799	714	5.43935	157	5.44656	82	5.43769	81	5.46935	99	5.43357	94	5.45413	82	5.46839	60	5.44362	33	5.56946	45	5.3509	7	5.41991	67	5.25501	85
549	5.42616	52	5.52737	28	5.39482	94	5.45522	19	5.44885	108	5.44077	902	5.45824	683	5.44949	154	5.45671	49	5.44791	45	5.47947	2	5.44369	67	5.46426	21	5.47855	69	5.45379	31	5.57993	97	5.3609	35	5.4301	5	5.26492	58
550	5.43628	88	5.53771	48	5.40483	43	5.46541	61	5.45904	140	5.45087	808	5.46849	751	5.45963	123	5.46686	18	5.45813	3	5.48958	4	5.4538	25	5.47439	38	5.48872	95	5.46395	14	5.59039	70	5.37091	27	5.4403	41	5.27483	4
551	5.4464	11	5.54805	18	5.41485	41	5.47559	38	5.46924	137	5.46096	845	5.47875	812	5.46977	171	5.47701	12	5.46835	49	5.49969	11	5.46392	76	5.48452	78	5.49888	11	5.47411	11	5.60086	90	5.38091	68	5.45049	41	5.28474	20
552	5.45652	14	5.5584	20	5.42486	7	5.48578	90	5.47944	145	5.47105	794	5.489	762	5.47991	211	5.48716	80	5.47856	26	5.5098	30	5.47404	92	5.49465	64	5.50905	2	5.48427	30	5.61132	1	5.39091	71	5.46068	34	5.29464	54
553	5.46665	98	5.56874	13	5.43488	17	5.49596	96	5.48964	84	5.48115	792	5.49926	758	5.49005	229	5.49731	85	5.48878	17	5.51991	4	5.48416	83	5.50478	31	5.51921	39	5.49443	99	5.62179	86	5.40092	88	5.47088	81	5.30455	29
554	5.47677	43	5.57908	94	5.4449	3	5.50615	52	5.49984	121	5.49124	798	5.50951	793	5.50019	207	5.50746	21	5.499	33	5.53002	84	5.49428	19	5.51491	17	5.52938	53	5.50459	10	5.63226	77	5.41092	68	5.48107	1	5.31446	78
555	5.48689	9	5.58942	29	5.45491	14	5.51634	49	5.51003	144	5.50133	768	5.51977	787	5.51033	142	5.51761	94	5.50922	69	5.54013	15	5.5044	52	5.52504	84	5.53954	57	5.51476	29	5.64272	93	5.42092	68	5.49126	89	5.32437	95
556	5.49701	77	5.59976	99	5.46493	38	5.52652	69	5.52023	133	5.51143	830	5.53002	804	5.52047	176	5.52776	34	5.51943	36	5.55025	76	5.51452	45	5.53517	27	5.54971	9	5.52492	47	5.65319	17	5.43093	55	5.50146	81	5.33427	26
557	5.50713	1	5.6101	47	5.47494	73	5.53671	43	5.53043	84	5.52152	791	5.54027	764	5.5306	173	5.53791	32	5.52965	72	5.56036	90	5.52464	48	5.5453	26	5.55988	91	5.53508	30	5.66365	95	5.44093	96	5.51165	43	5.34418	89
558	5.51725	13	5.62044	43	5.48496	54	5.54689	7	5.54063	115	5.53161	779	5.55053	866	5.54074	164	5.54806	24	5.53987	62	5.57047	8	5.53475	53	5.55543	37	5.57004	93	5.54524	79	5.67412	75	5.45093	72	5.52184	71	5.35409	30
559	5.52738	49	5.63078	36	5.49498	35	5.55708	4	5.55083	101	5.54171	801	5.56078	870	5.55088	156	5.55821	47	5.55008	36	5.58058	6	5.54487	82	5.56556	18	5.58021	72	5.5554	77	5.68459	11	5.46094	49	5.53204	23	5.36399	77
560	5.5375	35	5.64112	65	5.50499	78	5.56726	88	5.56103	131	5.5518	761	5.57104	842	5.56102	225	5.56836	60	5.5603	43	5.59069	94	5.55499	37	5.57569	21	5.59037	70	5.56556	69	5.69505	9	5.47094	5	5.54223	48	5.3739	66
561	5.54762	81	5.65146	58	5.51501	29	5.57745	12	5.57122	56	5.56189	790	5.58129	843	5.57116	256	5.57851	28	5.57052	45	5.6008	65	5.56511	1	5.58582	98	5.60054	36	5.57573	43	5.70552	71	5.48095	88	5.55242	39	5.38381	44
562	5.55774	64	5.6618	47	5.52502	87	5.58763	43	5.58142	104	5.57199	755	5.59155	884	5.5813	191	5.58866	45	5.58074	69	5.61091	24	5.57523	46	5.59595	9	5.6107	32	5.58589	91	5.71598	91	5.49095	51	5.56262	83	5.39372	67
563	5.56786	100	5.67215	19	5.53504	18	5.59782	18	5.59162	92	5.58208	719	5.6018	878	5.59144	219	5.59881	32	5.59095	84	5.62103	23	5.58535	57	5.60608	77	5.62087	31	5.59605	51	5.72645	68	5.50095	23	5.57281	91	5.40362	42
564	5.57798	94	5.68249	3	5.54506	89	5.60801	11	5.60182	93	5.59217	702	5.61205	842	5.60158	183	5.60896	20	5.60117	10	5.63114	89	5.59547	56	5.61621	50	5.63103	20	5.60621	58	5.73692	56	5.51096	79	5.583	89	5.41353	26
565	5.5881	0	5.69283	38	5.55507	7	5.61819	67	5.61202	82	5.60226	693	5.62231	903	5.61172	273	5.61911	48	5.61139	59	5.64125	88	5.60559	63	5.62634	26	5.6412	54	5.61637	5	5.74738	29	5.52096	78	5.5932	54	5.42344	66
566	5.59823	36	5.70317	78	5.56509	61	5.62838	50	5.62221	79	5.61236	750	5.63256	922	5.62186	240	5.62926	23	5.62161	87	5.65136	28	5.6157	67	5.63647	73	5.65136	26	5.62653	75	5.75785	82	5.53096	2	5.60339	83	5.43335	46
567	5.60835	27	5.71351	97	5.5751	21	5.63856	31	5.63241	71	5.62245	668	5.64282	886	5.632	226	5.63941	25	5.63182	91	5.66147	77	5.62582	59	5.6466	81	5.66153	100	5.63669	42	5.76831	38	5.54097	74	5.61358	24	5.44325	41
568	5.61847	75	5.72385	22	5.58512	7	5.64875	21	5.64261	46	5.63254	640	5.65307	923	5.64214	284	5.64956	25	5.64204	36	5.67158	67	5.63594	19	5.65673	58	5.67169	52	5.64686	69	5.77878	61	5.55097	21	5.62378	22	5.45316	26
569	5.62859	24	5.73419	65	5.59514	10	5.65893	34	5.65281	132	5.64264	701	5.66333	877	5.65228	277	5.65971	60	5.65226	69	5.6817	17	5.64606	56	5.66686	44	5.68186	92	5.65702	98	5.78924	30	5.56097	44	5.63397	60	5.46307	42
570	5.63871	83	5.74453	31	5.60515	44	5.66912	44	5.66301	68	5.65273	650	5.67358	873	5.66242	273	5.66986	44	5.66247	15	5.69181	9	5.65618	76	5.67699	95	5.69202	34	5.66718	17	5.79971	56	5.57098	58	5.64416	78	5.47297	54
571	5.64883	96	5.75487	38	5.61517	5	5.67931	35	5.6732	124	5.66282	624	5.68383	881	5.67256	281	5.68001	37	5.67269	25	5.70192	65	5.6663	39	5.68712	82	5.70219	3	5.67734	3	5.81018	10	5.58098	32	5.65436	8	5.48288	0
572	5.65895	68	5.76521	71	5.62518	57	5.68949	43	5.6834	107	5.67292	660	5.69409	954	5.68269	232	5.69016	25	5.68291	98	5.71203	5	5.67642	98	5.69725	44	5.71235	92	5.6875	24	5.82064	31	5.59099	96	5.66455	5	5.49279	85
573	5.66908	26	5.77555	40	5.6352	9	5.69968	16	5.6936	55	5.68301	629	5.70434	920	5.69283	284	5.70031	104	5.69313	93	5.72214	93	5.68654	28	5.70738	58	5.72252	48	5.69766	12	5.83111	63	5.60099	55	5.67474	83	5.5027	98
574	5.6792	65	5.7859	90	5.64522	26	5.70986	28	5.7038	114	5.6931	651	5.7146	908	5.70297	264	5.71046	110	5.70334	87	5.73225	85	5.69665	40	5.71751	80	5.73268	37	5.70783	40	5.84157	85	5.61099	54	5.68493	49	5.5126	88
575	5.68932	56	5.79624	30	5.65523	4	5.72005	50	5.714	123	5.7032	628	5.72485	938	5.71311	256	5.72061	96	5.71356	45	5.74236	12	5.70677	72	5.72764	4	5.74285	82	5.71799	100	5.85204	86	5.621	38	5.69513	39	5.52251	87
576	5.69944	74	5.80658	94	5.66525	97	5.73023	60	5.72419	78	5.71329	591	5.73511	959	5.72325	310	5.73076	36	5.72378	37	5.75248	35	5.71689	80	5.73777	54	5.75301	36	5.72815	24	5.86251	96	5.631	16	5.70532	70	5.53242	65
577	5.70956	72	5.81692	62	5.67526	94	5.74042	18	5.73439	40	5.72338	560	5.74536	1001	5.73339	272	5.7409	59	5.734	71	5.76259	65	5.72701	24	5.7479	18	5.76318	26	5.73831	53	5.87297	8	5.641	80	5.71551	6	5.54232	16
578	5.71968	53	5.82726	37	5.68528	80	5.7506	5	5.74459	124	5.73348	611	5.75561	969	5.74353	286	5.75105	100	5.74421	17	5.7727	1	5.73713	29	5.75803	71	5.77334	7	5.74847	17	5.88344	84	5.65101	79	5.72571	8	5.55223	50
579	5.7298	63	5.8376	76	5.6953	79	5.76079	86	5.75479	90	5.74357	579	5.76587	949	5.75367	345	5.7612	63	5.75443	27	5.78281	17	5.74725	2	5.76816	90	5.78351	97	5.75863	10	5.8939	56	5.66101	97	5.7359	38	5.56214	55
580	5.73993	94	5.84794	99	5.70531	94	5.77098	72	5.76499	70	5.75366	587	5.77612	976	5.76381	275	5.77135	94	5.76465	18	5.79292	82	5.75737	76	5.77829	30	5.79367	26	5.7688	21	5.90437	76	5.67101	31	5.74609	28	5.57205	26
581	5.75005	63	5.85828	95	5.71533	6	5.78116	53	5.77518	107	5.76375	607	5.78638	947	5.77395	305	5.7815	79	5.77486	41	5.80303	18	5.76749	1	5.78842	80	5.80384	11	5.77896	52	5.91483	2	5.68102	62	5.75629	99	5.58195	76
582	5.76017	45	5.86862	76	5.72534	6	5.79135	22	5.78538	76	5.77385	491	5.79663	1021	5.78409	318	5.79165	54	5.78508	30	5.81314	75	5.7776	75	5.79855	87	5.814	51	5.78912	0	5.9253	38	5.69102	26	5.76648	21	5.59186	78
583	5.77029	14	5.87896	9	5.73536	57	5.80153	94	5.79558	75	5.78394	530	5.80689	949	5.79423	329	5.8018	75	5.7953	55	5.82326	3	5.78772	37	5.80868	75	5.82417	16	5.79928	72	5.93577	76	5.70102	42	5.77667	63	5.60177	7
584	5.78041	86	5.8893	1	5.74538	34	5.81172	78	5.80578	106	5.79403	490	5.81714	953	5.80437	349	5.81195	30	5.80552	10	5.83337	47	5.79784	74	5.81881	8	5.83433	20	5.80944	71	5.94623	99	5.71103	35	5.78687	96	5.61168	57
585	5.79053	38	5.89964	85	5.75539	24	5.8219	46	5.81598	42	5.80413	477	5.82739	1025	5.81451	304	5.8221	43	5.81573	7	5.84348	28	5.80796	2	5.82894	90	5.8445	78	5.8196	83	5.9567	7	5.72103	6	5.79706	3	5.62158	45
586	5.80065	4	5.90999	4	5.76541	27	5.83209	76	5.82617	62	5.81422	511	5.83765	996	5.82465	351	5.83225	107	5.82595	33	5.85359	21	5.81808	36	5.83907	54	5.85466	27	5.82976	67	5.96716	65	5.73104	33	5.80725	44	5.63149	58
587	5.81078	0	5.92033	32	5.77542	61	5.84227	2	5.83637	51	5.82431	495	5.8479	1022	5.83478	310	5.8424	104	5.83617	78	5.8637	12	5.8282	41	5.8492	60	5.86483	33	5.83993	86	5.97763	98	5.74104	77	5.81745	34	5.6414	62
588	5.8209	68	5.93067	44	5.78544	77	5.85246	90	5.84657	62	5.83441	537	5.85816	1001	5.84492	415	5.85255	34	5.84638	0	5.87381	84	5.83832	99	5.85934	51	5.87499	10	5.85009	89	5.9881	31	5.75104	0	5.82764	33	5.6513	5
589	5.83102	53	5.94101	59	5.79546	93	5.86265	99	5.85677	87	5.8445	472	5.86841	961	5.85506	337	5.8627	68	5.8566	26	5.88393	74	5.84843	20	5.86947	15	5.88516	9	5.86025	100	5.99856	74	5.76105	68	5.83783	31	5.66121	30
590	5.84114	70	5.95135	82	5.80547	83	5.87283	69	5.86697	103	5.85459	501	5.87867	1005	5.8652	342	5.87285	68	5.86682	71	5.89404	39	5.85855	80	5.8796	0	5.89532	71	5.87041	57	6.00903	6	5.77105	72	5.84803	92	5.67112	72
591	5.85126	68	5.96169	95	5.81549	77	5.88302	2	5.87716	69	5.86469	522	5.88892	1063	5.87534	409	5.883	59	5.87704	88	5.90415	82	5.86867	51	5.88973	66	5.90549	25	5.88057	10	6.01949	45	5.78105	16	5.85822	13	5.68103	81
592	5.86138	82	5.97203	12	5.8255	0	5.8932	81	5.88736	62	5.87478	493	5.89917	1055	5.88548	367	5.89315	97	5.88725	62	5.91426	98	5.87879	37	5.89986	93	5.91565	45	5.89073	12	6.02996	18	5.79106	3	5.86841	19	5.69093	18
593	5.8715	54	5.98237	87	5.83552	100	5.90339	0	5.89756	17	5.88487	450	5.90943	1031	5.89562	369	5.9033	27	5.89747	50	5.92437	68	5.88891	57	5.90999	53	5.92582	46	5.9009	67	6.04043	23	5.80106	26	5.87861	14	5.70084	40
594	5.88162	83	5.99271	8	5.84554	18	5.91357	23	5.90776	21	5.89496	439	5.91968	1048	5.90576	404	5.91345	55	5.90769	48	5.93448	6	5.89903	93	5.92012	14	5.93599	77	5.91106	36	6.05089	65	5.81106	68	5.8888	18	5.71075	88
595	5.89175	15	6.00305	94	5.85555	19	5.92376	71	5.91796	67	5.90506	475	5.92994	1048	5.9159	380	5.9236	60	5.9179	44	5.94459	58	5.90915	21	5.93025	21	5.94615	84	5.92122	74	6.06136	78	5.82107	76	5.89899	95	5.72065	14
596	5.90187	16	6.01339	83	5.86557	2	5.93394	71	5.92815	41	5.91515	378	5.94019	1061	5.92604	467	5.93375	72	5.92812	98	5.95471	97	5.91927	95	5.94038	27	5.95632	27	5.93138	63	6.07182	100	5.83107	68	5.90919	78	5.73056	22
597	5.91199	42	6.02373	19	5.87558	3	5.94413	50	5.93835	113	5.92524	363	5.95045	1064	5.93618	392	5.9439	76	5.93834	8	5.96482	33	5.92938	12	5.95051	81	5.96648	55	5.94154	25	6.08229	35	5.84107	4	5.91938	92	5.74047	22
598	5.92211	40	6.03408	80	5.8856	86	5.95432	42	5.94855	29	5.93534	428	5.9607	1006	5.94632	422	5.95405	78	5.94856	52	5.97493	6	5.9395	54	5.96064	96	5.97665	76	5.9517	56	6.09275	90	5.85108	46	5.92957	51	5.75038	78
599	5.93223	82	6.04442	91	5.89562	20	5.9645	70	5.95875	20	5.94543	420	5.97095	1059	5.95646	490	5.9642	111	5.95877	65	5.98504	85	5.94962	100	5.97077	30	5.98681	88	5.96187	33	6.10322	8	5.86108	11	5.93977	78	5.76028	40
600	5.94235	63	6.05476	37	5.90563	63	5.97469	39	5.96895	43	5.95552	340	5.98121	1065	5.9666	462	5.97435	123	5.96899	57	5.99515	24	5.95974	11	5.9809	47	5.99698	14	5.97203	72	6.11369	53	5.87108	67	5.94996	49	5.77019	85
601	5.95247	66	6.0651	17	5.91565	36	5.98487	74	5.97914	49	5.96562	355	5.99146	1010	5.97673	447	5.9845	119	5.97921	22	6.00526	44	5.96986	49	5.99103	11	6.00714	21	5.98219	84	6.12415	44	5.88109	45	5.96015	21	5.7801	17
602	5.9626	26	6.07544	69	5.92566	79	5.99506	29	5.98934	78	5.97571	336	6.00172	1002	5.98687	416	5.99465	68	5.98942	9	6.01537	42	5.97998	79	6.00116	62	6.01731	46	5.99235	74	6.13462	4	5.89109	90	5.97034	98	5.79	65
603	5.97272	39	6.08578	51	5.93568	72	6.00524	2	5.99954	64	5.9858	340	6.01197	1047	5.99701	428	6.0048	94	5.99964	21	6.02549	6	5.9901	51	6.01129	34	6.02747	29	6.00251	99	6.14508	50	5.90109	0	5.98054	13	5.79991	93
604	5.98284	63	6.09612	57	5.9457	36	6.01543	61	6.00974	69	5.9959	306	6.02223	1050	6.00715	424	6.01495	125	6.00986	41	6.0356	95	6.00021	95	6.02142	60	6.03764	5	6.01267	3	6.15555	74	5.9111	91	5.99073	78	5.80982	40
605	5.99296	61	6.10646	17	5.95571	94	6.02561	71	6.01994	17	6.00599	345	6.03248	1077	6.01729	517	6.0251	40	6.02008	67	6.04571	30	6.01033	53	6.03155	78	6.0478	73	6.02283	63	6.16601	85	5.9211	81	6.00092	84	5.81973	97
606	6.00308	72	6.1168	35	5.96573	32	6.0358	22	6.03013	22	6.01608	287	6.04273	1013	6.02743	480	6.03525	122	6.03029	55	6.05582	1	6.02045	34	6.04168	39	6.05797	65	6.033	68	6.17648	20	5.93111	45	6.01112	84	5.82963	10
607	6.0132	13	6.12714	86	5.97574	34	6.04599	29	6.04033	21	6.02618	357	6.05299	1035	6.03757	547	6.0454	125	6.04051	20	6.06593	43	6.03057	6	6.05181	16	6.06813	51	6.04316	76	6.18695	52	5.94111	21	6.02131	68	5.83954	19
608	6.02332	4	6.13748	38	5.98576	13	6.05617	59	6.05053	63	6.03627	324	6.06324	1072	6.04771	557	6.05555	113	6.05073	84	6.07604	30	6.04069	80	6.06194	97	6.0783	18	6.05332	7	6.19741	19	5.95111	63	6.0315	53	5.84945	11
609	6.03344	22	6.14782	65	5.99578	83	6.06636	23	6.06073	79	6.04636	351	6.0735	1078	6.05785	536	6.0657	39	6.06094	33	6.08615	3	6.05081	70	6.07207	32	6.08846	33	6.06348	44	6.20788	76	5.96112	1	6.0417	100	5.85936	66
610	6.04357	21	6.15816	42	6.00579	49	6.07654	50	6.07092	19	6.05645	349	6.08375	1088	6.06799	498	6.07585	131	6.07116	80	6.09627	67	6.06093	57	6.0822	46	6.09863	74	6.07364	91	6.21834	90	5.97112	42	6.05189	69	5.86926	23
611	6.05369	63	6.16851	88	6.01581	78	6.08673	47	6.08112	50	6.06655	273	6.09401	1059	6.07813	509	6.086	107	6.08138	69	6.10638	59	6.07105	42	6.09233	90	6.10879	96	6.0838	72	6.22881	62	5.98112	1	6.06208	88	5.87917	85
612	6.06381	52	6.17885	48	6.02582	96	6.09691	50	6.09132	100	6.07664	295	6.10426	1080	6.08827	540	6.09615	121	6.0916	31	6.11649	38	6.08116	49	6.10246	87	6.11896	48	6.09397	15	6.23928	4	5.99113	86	6.07228	89	5.88908	41
613	6.07393	32	6.18919	19	6.03584	93	6.1071	49	6.10152	59	6.08673	317	6.11451	1073	6.09841	517	6.1063	48	6.10181	77	6.1266	6	6.09128	57	6.11259	57	6.12912	51	6.10413	18	6.24974	97	6.00113	74	6.08247	17	5.89898	80
614	6.08405	31	6.19953	6	6.04586	12	6.11728	10	6.11172	34	6.09683	249	6.12477	1104	6.10854	543	6.11645	85	6.11203	76	6.13671	97	6.1014	6	6.12272	99	6.13929	92	6.11429	63	6.26021	79	6.01113	86	6.09266	5	5.90889	43
615	6.09417	52	6.20987	14	6.05587	73	6.12747	45	6.12191	48	6.10692	337	6.13502	1064	6.11868	575	6.1266	83	6.12225	80	6.14682	98	6.11152	2	6.13285	92	6.14945	55	6.12445	68	6.27067	81	6.02114	85	6.10286	22	5.9188	23
616	6.10429	4	6.22021	92	6.06589	28	6.13766	5	6.13211	66	6.11701	233	6.14528	995	6.12882	560	6.13675	123	6.13246	83	6.15694	39	6.12164	93	6.14298	42	6.15962	39	6.13461	39	6.28114	91	6.03114	38	6.11305	82	5.92871	39
617	6.11441	61	6.23055	20	6.0759	99	6.14784	34	6.14231	7	6.12711	319	6.15553	1076	6.13896	582	6.1469	51	6.14268	22	6.16705	36	6.13176	34	6.15311	16	6.16978	16	6.14477	44	6.2916	85	6.04114	89	6.12324	18	5.93861	41
618	6.12454	20	6.24089	16	6.08592	40	6.15803	64	6.15251	92	6.1372	282	6.16578	1003	6.1491	610	6.15705	128	6.1529	37	6.17716	33	6.14188	10	6.16324	9	6.17995	65	6.15493	57	6.30207	73	6.05115	51	6.13344	6	5.94852	54
619	6.13466	57	6.25123	9	6.09594	97	6.16821	88	6.16271	82	6.14729	304	6.17604	1011	6.15924	659	6.1672	130	6.16312	36	6.18727	41	6.15199	19	6.17337	87	6.19011	12	6.1651	46	6.31254	65	6.06115	54	6.14363	81	5.95843	9
620	6.14478	29	6.26157	51	6.10595	72	6.1784	9	6.1729	80	6.15739	261	6.18629	1025	6.16938	630	6.17735	72	6.17333	61	6.19738	57	6.16211	24	6.1835	69	6.20028	18	6.17526	12	6.323	29	6.07115	92	6.15382	45	5.96833	91
621	6.1549	86	6.27191	83	6.11597	66	6.18858	92	6.1831	33	6.16748	213	6.19655	1004	6.17952	616	6.1875	149	6.18355	24	6.20749	97	6.17223	17	6.19363	66	6.21044	14	6.18542	90	6.33347	98	6.08116	75	6.16401	91	5.97824	76
622	6.16502	47	6.28225	44	6.12598	97	6.19877	0	6.1933	87	6.17757	254	6.2068	1049	6.18966	632	6.19765	130	6.19377	27	6.2176	54	6.18235	11	6.20376	13	6.22061	54	6.19558	53	6.34393	16	6.09116	2	6.17421	98	5.98815	55
623	6.17514	89	6.29259	67	6.136	72	6.20895	4	6.2035	87	6.18766	269	6.21706	993	6.1998	603	6.2078	69	6.20398	70	6.22772	27	6.19247	28	6.21389	75	6.23077	64	6.20574	94	6.3544	23	6.10116	91	6.1844	66	5.99806	100
624	6.18526	38	6.30294	11	6.14602	69	6.21914	21	6.21369	63	6.19776	245	6.22731	997	6.20994	606	6.21795	116	6.2142	83	6.23783	87	6.20259	22	6.22402	20	6.24094	98	6.2159	81	6.36486	25	6.11117	80	6.19459	77	6.00796	88
